id	iata	name	country	latitude	longitude
8568	YIN	Yining Airport	China	43.953594	81.33368
8572	YIW	Yiwu Airport	China	29.340515	120.03318
8647	YNJ	Yanji Chaoyangchuan Airport	China	42.88801	129.44666
8654	YNT	Yantai Penglai International Airport	China	37.658604	120.9919
8656	YNY	Yangyang International Airport	South Korea	38.05881	128.66296
8657	YNZ	Yancheng Nanyang International Airport	China	33.429573	120.20872
8870	ZAM	Zamboanga International Airport	Philippines	6.919884	122.061646
8873	ZAT	Zhaotong Airport	China	27.324408	103.75462
8904	ZHA	Zhanjiang Airport	China	21.212002	110.36613
8966	ZUH	Zhuhai Jinwan Airport 	China	22.008072	113.37859
8971	ZVK	Savannakhet Airport	Laos	16.556776	104.7631
8976	ZYL	Osmani International Airport	Bangladesh	24.958342	91.87072
48	ABX	Albury Airport	Australia	-36.06841	146.95454
83	ADL	Adelaide Airport	Australia	-34.946156	138.53323
233	ALH	Albany Airport	Australia	42.74871	-73.8055
361	ARM	Armidale Airport	Australia	-30.53213	151.61496
389	ASP	Alice Springs Airport	Australia	-23.804903	133.9023
460	AVV	Avalon Airport	Australia	-38.038635	144.46889
503	AYQ	Ayers Rock Airport	Australia	-25.190514	130.97627
579	BCI	Barcaldine Airport	Australia	-23.56168	145.30205
597	BDB	Bundaberg Airport	Australia	-24.900074	152.3221
711	BHQ	Broken Hill Airport	Australia	-31.99874	141.47012
713	BHS	Bathurst Airport	Australia	-33.413685	149.65508
788	BKQ	Blackall Airport	Australia	-24.428423	145.43385
826	BME	Broome International Airport	Australia	-17.952555	122.23377
852	BNE	Brisbane Airport	Australia	-27.394215	153.12183
856	BNK	Ballina Byron Gateway Airport	Australia	-28.837618	153.55624
1065	BWT	Burnie Airport	Australia	-40.996098	145.72708
1178	CBR	Canberra Airport	Australia	-35.305233	149.19339
1233	CED	Ceduna Airport	Australia	-32.12393	133.70172
1268	CFS	Coffs Harbour Airport	Australia	-30.322926	153.11583
1398	CMA	Cunnamulla Airport	Australia	-28.03139	145.6161
1433	CNJ	Cloncurry Airport	Australia	-20.668905	140.50851
1442	CNS	Cairns Airport	Australia	-16.877762	145.74994
1477	CPD	Coober Pedy Airport	Australia	-29.03514	134.72343
1557	CTL	Charleville Airport	Australia	-26.412003	146.26088
1608	CVQ	Carnarvon Airport	Australia	-24.883066	113.66411
1703	DBO	Dubbo City Regional Airport	Australia	-32.218864	148.56958
1749	DGE	Mudgee Airport	Australia	-32.563778	149.6156
1875	DPO	Devonport Airport	Australia	-41.171852	146.4276
1899	DRW	Darwin International Airport	Australia	-12.411216	130.87755
2066	ELC	Elcho Island Airport	Australia	-12.019051	135.57431
2091	EMD	Emerald Airport	Australia	-23.569305	148.1743
2135	EPR	Esperance Airport	Australia	-33.68273	121.83044
2523	GET	Geraldton Airport	Australia	-28.796064	114.70237
2530	GFF	Griffith Airport	Australia	-34.255432	146.0627
2533	GFN	Clarence Valley Regional Airport	Australia	-29.75956	153.02855
2604	GLT	Gladstone Airport	Australia	-23.86805	151.22388
2662	GOV	Gove Airport	Australia	-12.269793	136.82246
2719	GTE	Groote Eylandt Airport	Australia	-13.973647	136.45746
2820	HBA	Hobart International Airport	Australia	-42.836353	147.50746
2892	HID	Horn Island Airport	Australia	-10.591054	142.29456
3025	HTI	Great Barrier Reef Airport	Australia	-20.351683	148.94875
3063	HVB	Hervey Bay Airport	Australia	-25.319723	152.88525
3281	ISA	Mount Isa Airport	Australia	-20.668505	139.49092
3592	KDC	Kandi Airport	Benin	11.145079	2.9404461
3652	KGI	Kalgoorlie-Boulder Airport	Australia	-30.78547	121.45808
3810	KNS	King Island Airport	Australia	-39.879684	143.88185
3814	KNX	East Kimberley Regional Airport	Australia	-15.78393	128.71266
3914	KTA	Karratha Airport	Australia	-20.70867	116.77017
4099	LDH	Lord Howe Island Airport	Australia	-31.539171	159.07826
4114	LEA	RAAF Learmonth 	Australia	-22.23119	114.08881
4344	LRE	Longreach Airport	Australia	-23.43782	144.27425
4374	LST	Launceston Airport	Australia	-41.543133	147.20726
4379	LSY	Lismore Airport	Australia	-28.836655	153.26329
4433	LVO	Laverton Airport	Australia	-28.614513	122.422714
4560	MCY	Sunshine Coast Airport	Australia	-26.603842	153.08997
4597	MEL	Melbourne Airport	Australia	-37.669014	144.84103
4638	MGB	Mount Gambier Airport	Australia	-37.74614	140.78453
4698	MIM	Merimbula Airport	Australia	-36.90988	149.90213
4720	MJK	Shark Bay Airport	Australia	-25.889652	113.57657
4757	MKY	Mackay Airport	Australia	-21.170567	149.18077
4791	MMG	Mount Magnet Airport	Australia	-28.117994	117.83833
4816	MNG	Maningrida Airport	Australia	-12.055006	134.23369
4855	MOV	Moranbah Airport	Australia	-22.058863	148.07607
4894	MQL	Mildura Airport	Australia	-34.23067	142.08464
4934	MRZ	Moree Airport	Australia	-29.496346	149.85019
5081	MYA	Moruya Airport	Australia	-35.902554	150.14696
5131	NAA	Narrabri Airport	Australia	-30.31829	149.82912
5283	NLK	Norfolk Island Airport	Australia	-29.035355	167.94319
5352	NRA	Narrandera Airport	Australia	-34.70424	146.51207
5387	NTL	Newcastle Airport / RAAF Base Williamtown	Australia	-32.7963	151.838
5452	OAG	Orange Airport	Australia	-33.37899	149.1247
5624	ONS	Onslow Airport	Australia	-21.665634	115.11224
5631	OOL	Gold Coast Airport 	Australia	-28.165646	153.50908
5632	OOM	Cooma–Snowy Mountains Airport	Australia	-36.29282	148.97093
5796	PBO	Paraburdoo Airport	Australia	-23.173788	117.74788
5859	PER	Perth Airport	Australia	-31.938547	115.96725
5897	PHE	Port Hedland International Airport	Australia	-20.37819	118.63165
5943	PKE	Parkes Airport	Australia	-33.132812	148.2381
5972	PLO	Port Lincoln Airport	Australia	-34.603592	135.87622
6066	PPP	Whitsunday Coast Airport	Australia	-20.492704	148.55876
6081	PQQ	Port Macquarie Airport	Australia	-31.432346	152.86551
6158	PUG	Port Augusta Airport	Australia	-32.50948	137.71886
6434	RMA	Roma Airport	Australia	-26.543983	148.77922
6477	ROK	Rockhampton Airport	Australia	-23.379633	150.47606
6739	SGO	St George Airport	Australia	37.033443	-113.509926
7166	SYD	Sydney Airport 	Australia	-33.939922	151.17528
7258	TCA	Tennant Creek Airport	Australia	-19.641071	134.1846
7489	TMW	Tamworth Airport	Australia	-31.084454	150.84837
7611	TSV	Townsville Airport	Australia	-19.25648	146.77081
8141	WEI	Weipa Airport	Australia	-12.677915	141.9222
8150	WGA	Wagga Wagga Airport	Australia	-35.159115	147.46193
8276	WTB	Toowoomba Wellcamp Airport	Australia	-27.56031	151.79799
8294	WUN	Wiluna Airport	Australia	-26.631512	120.219536
8315	WYA	Whyalla Airport	Australia	-33.052334	137.52167
8401	XTG	Thargomindah Airport	Australia	-27.987135	143.81555
8934	ZNE	Newman Airport	Australia	-23.416496	119.80159
222	AKV	Akulivik Airport	Canada	60.818607	-78.14861
1346	CJH	Chilko Lake  Aerodrome (TC: CAG3)	Canada	51.626385	-124.14443
1627	CXH	Vancouver Harbour Flight Centre 	Canada	49.290173	-123.11758
1689	DAS	Great Bear Lake Airport 	Canada	66.70196	-119.70474
1937	DUQ	Duncan Airport	Canada	48.756123	-123.7114
3190	ILF	Ilford Airport	Canada	56.051723	-95.61448
3631	KES	Kelsey Airport	Canada	56.037792	-96.509605
3635	KEW	Keewaywin Airport 	Canada	0	0
3694	KIF	Kingfisher Lake Airport	Canada	53.01446	-89.85619
4033	LAK	Aklavik/Freddie Carmichael Airport	Canada	68.226234	-135.01286
4935	MSA	Muskrat Dam Airport	Canada	53.441772	-91.761986
5931	PIW	Pikwitonei Airport	Canada	55.58929	-97.16407
7034	SSQ	La Sarre Airport 	Canada	48.916523	-79.17905
7083	SUR	Summer Beaver Airport 	Canada	52.70861	-88.54195
8223	WNN	Wunnummin Lake Airport 	Canada	0	0
8242	WPL	Powell Lake Water Aerodrome 	Canada	0	0
8326	XBE	Bearskin Lake Airport 	Canada	0	0
8332	XBR	Brockville Regional Tackaberry Airport 	Canada	44.634674	-75.749466
8335	XCM	Chatham-Kent Airport	Canada	42.306194	-82.07955
8349	XGR	Kangiqsualujjuaq  Airport	Canada	58.711388	-65.992775
8361	XKS	Kasabonika Airport	Canada	53.524723	-88.64278
8363	XLB	Lac Brochet Airport	Canada	58.6178	-101.46527
8385	XPK	Pukatawagan Airport	Canada	55.748585	-101.26597
8387	XPP	Poplar River Airport	Canada	0	0
8390	XQU	Qualicum Beach Airport 	Canada	49.338844	-124.393555
8398	XSI	South Indian Lake Airport	Canada	56.79266	-98.907394
8402	XTL	Tadoule Lake Airport	Canada	58.70838	-98.507675
8411	YAA	Anahim Lake Airport 	Canada	52.4574	-125.30694
8412	YAB	Arctic Bay Airport 	Canada	73.00633	-85.02583
8413	YAC	Cat Lake Airport	Canada	51.72654	-91.82829
8415	YAG	Fort Frances Municipal Airport	Canada	48.654167	-93.43972
8416	YAH	La Grande-4 Airport	Canada	53.756138	-73.68124
8420	YAL	Alert Bay Airport	Canada	50.583588	-126.92091
8421	YAM	Sault Ste. Marie Airport	Canada	46.48528	-84.500435
8428	YAT	Attawapiskat Airport	Canada	52.926556	-82.43047
8429	YAU	Kattiniq/Donaldson Airport 	Canada	61.66177	-73.32017
8431	YAX	Angling Lake/Wapekeka Airport 	Canada	53.842056	-89.574455
8432	YAY	St. Anthony Airport	Canada	51.391064	-56.090096
8433	YAZ	Tofino/Long Beach Airport	Canada	49.074963	-125.765434
8435	YBB	Kugaaruk Airport	Canada	68.53807	-89.791084
8436	YBC	Baie-Comeau Airport	Canada	49.13671	-68.20031
8437	YBE	Uranium City Airport	Canada	59.562035	-108.47847
8439	YBG	Canadian Forces Base Bagotville	Canada	48.33697	-70.999596
8441	YBI	Black Tickle Airport 	Canada	53.469242	-55.785313
8443	YBK	Baker Lake Airport	Canada	64.30442	-96.07593
8444	YBL	Campbell River Airport	Canada	49.951378	-125.271965
8445	YBO	Bob Quinn Lake Airport 	Canada	0	0
8448	YBR	Brandon Municipal Airport 	Canada	49.902447	-99.94465
8450	YBT	Brochet Airport	Canada	57.88947	-101.67911
8451	YBV	Berens River Airport	Canada	52.35898	-97.01694
8452	YBW	Bedwell Harbour Water Aerodrome 	Canada	48.747215	-123.22798
8453	YBX	Lourdes-de-Blanc-Sablon Airport	Canada	51.44394	-57.188587
8455	YCA	Courtenay Airpark 	Canada	49.67992	-124.98082
8456	YCB	Cambridge Bay Airport	Canada	69.11687	-105.059685
8457	YCC	Cornwall Regional Airport	Canada	45.091114	-74.565414
8458	YCD	Nanaimo Airport	Canada	49.053005	-123.87398
8459	YCE	Centralia/James T. Field Memorial Aerodrome	Canada	43.287613	-81.50684
8460	YCF	Cortes Island Aerodrome 	Canada	0	0
8461	YCG	West Kootenay Regional Airport 	Canada	49.297348	-117.63399
8462	YCH	Miramichi Airport	Canada	47.009018	-65.46757
8463	YCK	Colville Lake/Tommy Kochon Aerodrome	Canada	0	0
8464	YCL	Charlo Airport	Canada	47.990997	-66.33087
8466	YCN	Cochrane Aerodrome	Canada	49.10555	-81.013626
8467	YCO	Kugluktuk Airport	Canada	67.81648	-115.13382
8468	YCQ	Chetwynd Airport	Canada	55.69032	-121.618454
8469	YCR	Cross Lake  Airport	Canada	54.608826	-97.76834
8470	YCS	Chesterfield Inlet Airport	Canada	63.34718	-90.731
8473	YCW	Chilliwack Airport	Canada	49.15496	-121.94358
8475	YCZ	Fairmont Hot Springs Airport	Canada	50.330734	-115.874756
8476	YDA	Dawson City Airport	Canada	64.04475	-139.12585
8477	YDB	Burwash Airport	Canada	61.3711	-139.041
8480	YDF	Deer Lake Regional Airport	Canada	49.21023	-57.398945
8481	YDG	Digby/Annapolis Regional Airport	Canada	44.546062	-65.78553
8483	YDL	Dease Lake Airport	Canada	58.422886	-130.0301
8484	YDN	Lt. Col W.G.  Barker VC Airport	Canada	51.10107	-100.06022
8485	YDO	Dolbeau-Saint-Félicien Airport	Canada	48.77833	-72.37556
8486	YDP	Nain Airport	Canada	56.550102	-61.683575
8487	YDQ	Dawson Creek Airport	Canada	55.739445	-120.18561
8488	YDT	Boundary Bay Airport	Canada	49.074993	-123.007675
8490	YDV	Bloodvein River Airport	Canada	51.784184	-96.693504
8491	YDW	Obre Lake/North of Sixty Airport 	Canada	60.32076	-103.12638
8495	YEG	Edmonton International Airport	Canada	53.30661	-113.58982
8497	YEK	Arviat Airport	Canada	61.09839	-94.071846
8498	YEL	Elliot Lake Municipal Airport	Canada	46.351387	-82.561386
8499	YEM	Manitowaning/Manitoulin East Municipal Airport	Canada	45.841694	-81.8579
8500	YEN	Estevan Regional Aerodrome	Canada	49.20826	-102.959915
8503	YER	Fort Severn Airport	Canada	56.018467	-87.67907
8505	YET	Edson Airport	Canada	53.57886	-116.457504
8506	YEU	Eureka Aerodrome	Canada	79.995056	-85.8419
8507	YEV	Inuvik  Airport	Canada	68.30417	-133.48277
8508	YEY	Amos/Magny Airport	Canada	48.5643	-78.24802
8509	YFA	Fort Albany Airport	Canada	52.20523	-81.68829
8510	YFB	Iqaluit Airport	Canada	63.757225	-68.5448
8511	YFC	Fredericton International Airport	Canada	45.87092	-66.531654
8512	YFE	Forestville Airport	Canada	48.746113	-69.09722
8514	YFH	Fort Hope Airport	Canada	51.56171	-87.90695
8518	YFO	Flin Flon Airport	Canada	54.676357	-101.67834
8519	YFR	Fort Resolution Airport	Canada	61.18025	-113.68894
8520	YFS	Fort Simpson Airport	Canada	61.758953	-121.23158
8521	YFX	St. Lewis  Airport (TC: CCK4)	Canada	52.372772	-55.674168
8522	YGB	Texada/Gillies Bay Airport	Canada	49.698994	-124.519165
8524	YGE	Gorge Harbour Water Aerodrome	Canada	50.102707	-125.02465
8525	YGG	Ganges Water Aerodrome 	Canada	48.85451	-123.49718
8526	YGH	Fort Good Hope Airport	Canada	66.24056	-128.64883
8528	YGK	Kingston/Norman Rogers Airport	Canada	44.22349	-76.59946
8529	YGL	La Grande Rivière Airport	Canada	53.62517	-77.703636
8530	YGM	Gimli Industrial Park Airport	Canada	50.627415	-97.04007
8532	YGO	Gods Lake Narrows Airport	Canada	54.553482	-94.48169
8533	YGP	Michel-Pouliot Gaspé Airport	Canada	48.778088	-64.476524
8534	YGQ	Geraldton  Airport	Canada	49.783295	-86.931274
8535	YGR	Îles-de-la-Madeleine Airport	Canada	47.42374	-61.77476
8536	YGT	Igloolik Airport	Canada	69.37958	-81.80784
8537	YGV	Havre Saint-Pierre Airport	Canada	50.280293	-63.60792
8538	YGW	Kuujjuarapik Airport	Canada	55.28279	-77.75824
8539	YGX	Gillam Airport	Canada	56.35705	-94.70573
8540	YGZ	Grise Fiord Airport	Canada	76.42611	-82.90945
8541	YHA	Port Hope Simpson Airport 	Canada	52.528217	-56.2874
8542	YHB	Hudson Bay Airport	Canada	52.81713	-102.306175
8544	YHD	Dryden Regional Airport	Canada	49.831745	-92.74454
8545	YHE	Hope Aerodrome	Canada	49.369236	-121.49494
8546	YHF	Hearst  Municipal Airport	Canada	49.709064	-83.6932
8547	YHG	Charlottetown Airport 	Canada	0	0
8549	YHI	Ulukhaktok/Holman Airport	Canada	70.762794	-117.8061
8550	YHK	Gjoa Haven Airport	Canada	68.635704	-95.84991
8551	YHM	John C. Munro Hamilton International Airport	Canada	43.17167	-79.927666
8552	YHN	Hornepayne Municipal Airport	Canada	49.188877	-84.76452
8553	YHO	Hopedale Airport	Canada	42.10578	-71.509834
8554	YHP	Poplar Hill Airport	Canada	52.113335	-94.255554
8555	YHR	Chevery Airport	Canada	50.47029	-59.62909
8557	YHT	Haines Junction Airport	Canada	60.78923	-137.5391
8558	YHU	Montréal/Saint-Hubert Airport	Canada	45.51994	-73.41346
8559	YHY	Hay River/Merlyn Carter Airport	Canada	60.839058	-115.7844
8560	YHZ	Halifax Stanfield International Airport	Canada	44.885944	-63.509445
8561	YIB	Atikokan Municipal Airport	Canada	48.773888	-91.63861
8564	YIF	Saint-Augustin Airport	Canada	51.21166	-58.658207
8567	YIK	Ivujivik Airport	Canada	62.415554	-77.92549
8569	YIO	Pond Inlet Airport	Canada	72.69524	-77.95569
8571	YIV	Island Lake Airport 	Canada	53.856644	-94.65247
8574	YJF	Fort Liard Airport	Canada	60.236153	-123.46978
8575	YJN	Saint-Jean Airport	Canada	45.29517	-73.27884
8578	YJT	Stephenville International Airport	Canada	48.545876	-58.563114
8579	YKA	Kamloops Airport	Canada	50.70522	-120.44179
8581	YKD	Kincardine Municipal Airport	Canada	44.198902	-81.59718
8583	YKF	Region of Waterloo International Airport	Canada	43.45579	-80.38585
8584	YKG	Kangirsuk Airport	Canada	60.02758	-69.99959
8586	YKJ	Key Lake Airport	Canada	57.25712	-105.61365
8587	YKK	Kitkatla Water Aerodrome 	Canada	0	0
8588	YKL	Schefferville Airport	Canada	54.80402	-66.805725
8592	YKQ	Waskaganish Airport	Canada	51.475674	-78.75176
8595	YKU	Chisasibi Airport 	Canada	53.80572	-78.91664
8596	YKX	Kirkland Lake Airport	Canada	48.21064	-79.98179
8597	YKY	Kindersley Regional Airport	Canada	51.516727	-109.17285
8598	YKZ	Buttonville Municipal Airport	Canada	43.861843	-79.36957
8600	YLC	Kimmirut Airport	Canada	62.848034	-69.87704
8601	YLD	Chapleau Airport	Canada	47.822174	-83.35057
8604	YLH	Lansdowne House Airport	Canada	52.19756	-87.93514
8606	YLJ	Meadow Lake Airport	Canada	38.952473	-104.570404
8608	YLL	Lloydminster Airport	2 Canada	53.310467	-110.06789
8612	YLQ	La Tuque Airport	Canada	47.407246	-72.788414
8613	YLR	Leaf Rapids Airport	Canada	56.513332	-99.985275
8614	YLS	Lebel-sur-Quévillon Airport 	Canada	49.03	-77.016945
8615	YLT	Alert Airport	Canada	82.511345	-62.326206
8617	YLW	Kelowna International Airport	Canada	49.95693	-119.37873
8619	YMA	Mayo Airport	Canada	63.61702	-135.87338
8620	YMB	Merritt Airport 	Canada	50.124672	-120.747086
8622	YME	Matane Airport	Canada	48.855515	-67.456024
8624	YMG	Manitouwadge Airport	Canada	49.08389	-85.86056
8625	YMH	Mary's Harbour Airport	Canada	52.302776	-55.84722
8626	YMJ	CFB Moose Jaw 	Canada	50.339645	-105.556175
8628	YML	Charlevoix Airport	Canada	45.30479	-85.275925
8629	YMM	Fort McMurray International Airport	Canada	56.649204	-111.23003
8630	YMN	Makkovik Airport	Canada	55.077175	-59.18826
8631	YMO	Moosonee Airport	Canada	51.289703	-80.61274
8632	YMP	Port McNeill Airport 	Canada	50.572006	-127.02553
8635	YMT	Chibougamau/Chapais Airport	Canada	49.779587	-74.52815
8638	YMW	Maniwaki Airport	Canada	46.27285	-75.99039
8639	YMX	Montréal–Mirabel International Airport	Canada	45.670185	-74.03241
8640	YNA	Natashquan Airport	Canada	50.190155	-61.788975
8642	YNC	Wemindji Airport	Canada	53.010612	-78.83098
8643	YND	Gatineau-Ottawa Executive Airport	Canada	45.52095	-75.56148
8644	YNE	Norway House Airport	Canada	53.958	-97.844406
8646	YNH	Hudson's Hope Airport	Canada	56.035557	-121.97583
8648	YNL	Points North Landing Airport	Canada	58.27722	-104.08222
8649	YNM	Matagami Airport	Canada	49.76787	-77.807
8651	YNO	North Spirit Lake Airport 	Canada	52.5	-92.416664
8653	YNS	Nemiscau Airport	Canada	51.691036	-76.13553
8658	YOA	Ekati Airport	Canada	0	0
8659	YOC	Old Crow Airport	Canada	67.5706	-139.83914
8660	YOD	CFB Cold Lake 	Canada	0	0
8662	YOG	Ogoki Post Airport	Canada	0	0
8663	YOH	Oxford House Airport	Canada	54.9303	-95.28712
8665	YOJ	High Level Airport	Canada	58.615658	-117.16571
8668	YOO	Oshawa Airport	Canada	43.92557	-78.896866
8670	YOS	Billy Bishop Regional Airport	Canada	44.588894	-80.836395
8672	YOW	Ottawa Macdonald–Cartier International Airport	Canada	45.319214	-75.66917
8673	YPA	Prince Albert  Airport	Canada	53.213898	-105.68209
8674	YPB	Alberni Valley Regional Airport 	Canada	49.319683	-124.92952
8675	YPC	Nora Aliqatchialuk Ruben Airport	Canada	69.36128	-124.07743
8676	YPD	Parry Sound Area Municipal Airport 	Canada	45.252785	-79.82732
8677	YPE	Peace River Airport	Canada	56.189396	-117.6105
8678	YPG	Portage la Prairie/Southport Airport	Canada	49.912853	-98.273285
8679	YPH	Inukjuak Airport	Canada	58.471657	-78.077614
8680	YPI	Port Simpson Water Aerodrome 	Canada	0	0
8681	YPJ	Aupaluk Airport	Canada	59.296474	-69.59984
8682	YPL	Pickle Lake Airport	Canada	51.44815	-90.217064
8683	YPM	Pikangikum Airport	Canada	51.82001	-93.97411
8684	YPN	Port-Menier Airport	Canada	49.836575	-64.29117
8685	YPO	Peawanuck Airport	Canada	54.989326	-85.439064
8686	YPQ	Peterborough Airport	Canada	44.23384	-78.35917
8687	YPR	Prince Rupert Airport	Canada	54.28611	-130.44472
8688	YPS	Port Hawkesbury Airport	Canada	45.658543	-61.37666
8689	YPT	Pender Harbour Water Aerodrome 	Canada	0	0
8690	YPW	Powell River Airport	Canada	49.83391	-124.49959
8692	YPY	Fort Chipewyan Airport	Canada	58.76766	-111.116936
8693	YPZ	Burns Lake Airport	Canada	54.3774	-125.953
8694	YQA	Muskoka Airport	Canada	44.9671	-79.30739
8695	YQB	Québec City Jean Lesage International Airport	Canada	46.79077	-71.38857
8696	YQC	Quaqtaq Airport	Canada	61.045807	-69.61843
8697	YQD	The Pas Airport	Canada	53.9739	-101.090004
8698	YQF	Red Deer Regional Airport	Canada	52.176247	-113.88703
8699	YQG	Windsor International Airport	Canada	42.271503	-82.95828
8700	YQH	Watson Lake Airport	Canada	60.113674	-128.82147
8701	YQI	Yarmouth Airport	Canada	43.824566	-66.08852
8703	YQK	Kenora Airport	Canada	49.78671	-94.3658
8704	YQL	Lethbridge Airport	Canada	49.63004	-112.78919
8705	YQM	Greater Moncton International Airport	Canada	46.113956	-64.678894
8706	YQN	Nakina Airport	Canada	50.183052	-86.69728
8707	YQQ	CFB Comox	Canada	49.71322	-124.905754
8708	YQR	Regina International Airport	Canada	50.433777	-104.66152
8709	YQS	St. Thomas Municipal Airport	Canada	42.775837	-81.10362
8710	YQT	Thunder Bay International Airport	Canada	48.37426	-89.319496
8711	YQU	Grande Prairie Airport	Canada	55.17668	-118.87381
8712	YQV	Yorkton Municipal Airport	Canada	51.2587	-102.46286
8713	YQW	North Battleford Airport 	Canada	52.771057	-108.30184
8714	YQX	Gander International Airport / CFB Gander	Canada	48.94443	-54.581356
8715	YQY	Sydney/J.A. Douglas McCurdy Airport	Canada	46.168655	-60.05193
8716	YQZ	Quesnel Airport	Canada	53.026157	-122.50587
8717	YRA	Gamètì/Rae Lakes Airport	Canada	64.1168	-117.311646
8718	YRB	Resolute Bay Airport	Canada	74.71694	-94.969444
8721	YRF	Cartwright Airport	Canada	53.683887	-57.04
8722	YRG	Rigolet Airport 	Canada	0	0
8723	YRI	Rivière-du-Loup Airport	Canada	47.848988	-69.54227
8724	YRJ	Roberval Airport	Canada	48.520313	-72.26659
8725	YRL	Red Lake Airport	Canada	51.066986	-93.794106
8726	YRM	Rocky Mountain House Airport	Canada	52.430695	-114.9085
8727	YRN	Rivers Inlet Water Aerodrome 	Canada	0	0
8730	YRQ	Trois-Rivières Airport	Canada	46.362705	-72.67619
8732	YRS	Red Sucker Lake Airport	Canada	54.16896	-93.56323
8733	YRT	Rankin Inlet Airport	Canada	62.809654	-92.11113
8734	YRV	Revelstoke Airport	Canada	50.96162	-118.18275
8736	YSB	Sudbury Airport	Canada	46.622845	-80.795654
8737	YSC	Sherbrooke Airport	Canada	45.441544	-71.68928
8738	YSD	CFB Suffield	Canada	50.27612	-111.17509
8739	YSE	Squamish Airport	Canada	49.782505	-123.15943
8740	YSF	Stony Rapids Airport	Canada	59.251015	-105.84143
8742	YSH	Smiths Falls-Montague Airport	Canada	44.94614	-75.93874
8744	YSJ	Saint John Airport	Canada	45.3265	-65.88887
8745	YSK	Sanikiluaq Airport	Canada	56.53781	-79.2466
8746	YSL	Saint-Léonard Aerodrome	Canada	0	0
8747	YSM	Fort Smith Airport	Canada	35.33664	-94.36422
8748	YSN	Salmon Arm Airport	Canada	50.68536	-119.23451
8749	YSO	Postville Airport 	Canada	0	0
8750	YSP	Marathon Aerodrome	Canada	48.75911	-86.34895
8751	YST	St. Theresa Point Airport	Canada	53.856644	-94.65247
8752	YSU	Summerside Airport	Canada	46.438602	-63.8304
8753	YSX	Bella Bella/Shearwater Water Aerodrome 	Canada	52.14991	-128.08307
8754	YSY	Sachs Harbour  Airport	Canada	71.992195	-125.24444
8755	YTA	Pembroke Airport	Canada	45.862415	-77.253784
8756	YTB	Hartley Bay Water Aerodrome 	Canada	0	0
8757	YTD	Thicket Portage Airport	Canada	55.3194	-97.707756
8758	YTE	Cape Dorset Airport	Canada	64.23077	-76.525856
8759	YTF	Alma Airport	Canada	48.508804	-71.65203
8760	YTG	Sullivan Bay Water Aerodrome 	Canada	50.88333	-126.8
8761	YTH	Thompson Airport	Canada	55.80031	-97.86293
8762	YTL	Big Trout Lake Airport	Canada	53.818764	-89.83509
8766	YTQ	Tasiujaq Airport	Canada	58.66783	-69.95635
8767	YTR	CFB Trenton	Canada	44.11662	-77.53152
8768	YTS	Timmins/Victor M. Power Airport	Canada	48.566513	-81.37204
8769	YTT	Tisdale Airport 	Canada	52.836666	-104.066666
8773	YTZ	Billy Bishop Toronto City Airport 	Canada	43.628483	-79.39596
8775	YUB	Tuktoyaktuk/James Gruben Airport	Canada	69.43349	-133.0264
8776	YUD	Umiujaq Airport	Canada	56.53611	-76.51833
8778	YUL	Montréal–Pierre Elliott Trudeau International Airport	Canada	45.465687	-73.74548
8781	YUT	Repulse Bay Airport	Canada	0	0
8782	YUX	Hall Beach Airport	Canada	68.77056	-81.23027
8783	YUY	Rouyn-Noranda Airport	Canada	48.211906	-78.82926
8785	YVB	Bonaventure Airport	Canada	48.067863	-65.456924
8786	YVC	La Ronge  Airport	Canada	55.148067	-105.26686
8788	YVE	Vernon Regional Airport	Canada	50.247948	-119.32537
8790	YVM	Qikiqtarjuaq Airport	Canada	67.54683	-64.02951
8792	YVO	Val-d'Or Airport	Canada	48.05349	-77.78318
8793	YVP	Kuujjuaq Airport	Canada	58.099636	-68.41735
8794	YVQ	Norman Wells Airport	Canada	65.281395	-126.79878
8795	YVR	Vancouver International Airport	Canada	49.19669	-123.18151
8796	YVT	Buffalo Narrows Airport	Canada	55.868797	-108.48192
8797	YVV	Wiarton Airport	Canada	44.74777	-81.11201
8798	YVZ	Deer Lake Airport	Canada	49.21023	-57.398945
8799	YWA	Petawawa Airport	Canada	45.862415	-77.253784
8801	YWG	Winnipeg James Armstrong Richardson International Airport	Canada	49.90983	-97.23655
8802	YWH	Victoria Harbour Water Airport	Canada	48.423744	-123.371185
8803	YWJ	Déline Airport	Canada	65.209145	-123.43587
8804	YWK	Wabush Airport	Canada	52.926575	-66.87328
8805	YWL	Williams Lake Airport	Canada	52.185196	-122.07041
8807	YWP	Webequie Airport	Canada	52.962097	-87.37389
8810	YWS	Whistler/Green Lake Water Aerodrome 	Canada	50.143635	-122.94891
8811	YWY	Wrigley Airport	Canada	63.210953	-123.44007
8812	YXC	Cranbrook/Canadian Rockies International Airport	Canada	49.61455	-115.78642
8814	YXE	Saskatoon John G. Diefenbaker International Airport	Canada	52.174587	-106.700485
8815	YXH	Medicine Hat Airport	Canada	50.022125	-110.72186
8816	YXJ	Fort St. John Airport 	Canada	56.245636	-120.735146
8817	YXK	Rimouski Airport	Canada	48.476734	-68.50545
8818	YXL	Sioux Lookout Airport	Canada	50.115105	-91.90271
8819	YXN	Whale Cove Airport	Canada	62.24072	-92.59792
8820	YXP	Pangnirtung Airport	Canada	66.145	-65.71361
